anon_ID,assistance_date,assistance_category,amount,unit
516,3/30/2021 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
518,3/30/2021 10:26,Food Pantry: Food Pantry Poundage,25,Pounds
635,3/30/2021 10:27,Food Pantry: Food Pantry Poundage,25,Pounds
8,3/30/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
327,3/30/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
210,3/30/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
257,3/30/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
456,3/30/2021 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
48,3/30/2021 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
388,3/30/2021 10:52,Food Pantry: Food Pantry Poundage,25,Pounds
579,3/30/2021 10:54,Food Pantry: Food Pantry Poundage,25,Pounds
588,3/30/2021 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
311,3/30/2021 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
478,3/30/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
475,3/30/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
376,3/30/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
505,3/30/2021 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
331,3/30/2021 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
201,3/30/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
564,3/30/2021 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
39,3/30/2021 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
145,3/30/2021 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
625,3/30/2021 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
611,3/30/2021 14:42,Food Pantry: Food Pantry Poundage,25,Pounds
5,3/30/2021 14:42,Food Pantry: Food Pantry Poundage,25,Pounds
453,3/30/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
609,3/30/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
561,3/30/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
51,3/30/2021 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
168,3/30/2021 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
72,3/30/2021 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
307,4/1/2021 10:32,Food Pantry: Food Pantry Poundage,25,Pounds
240,4/1/2021 14:32,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/1/2021 14:52,Food Pantry: Food Pantry Poundage,25,Pounds
162,4/1/2021 15:39,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/6/2021 10:01,Food Pantry: Food Pantry Poundage,25,Pounds
87,4/6/2021 10:05,Food Pantry: Food Pantry Poundage,25,Pounds
232,4/6/2021 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
411,4/6/2021 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
566,4/6/2021 10:19,Food Pantry: Food Pantry Poundage,25,Pounds
317,4/6/2021 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/6/2021 10:21,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/6/2021 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
538,4/6/2021 10:32,Food Pantry: Food Pantry Poundage,25,Pounds
338,4/6/2021 10:37,Food Pantry: Food Pantry Poundage,25,Pounds
614,4/6/2021 10:41,Food Pantry: Food Pantry Poundage,25,Pounds
300,4/6/2021 10:54,Food Pantry: Food Pantry Poundage,25,Pounds
274,4/6/2021 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
273,4/6/2021 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
579,4/6/2021 11:42,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/6/2021 11:45,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/6/2021 11:51,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/6/2021 11:57,Food Pantry: Food Pantry Poundage,25,Pounds
177,4/6/2021 12:11,Food Pantry: Food Pantry Poundage,25,Pounds
578,4/6/2021 12:43,Food Pantry: Food Pantry Poundage,25,Pounds
382,4/6/2021 13:24,Food Pantry: Food Pantry Poundage,25,Pounds
341,4/6/2021 13:26,Food Pantry: Food Pantry Poundage,25,Pounds
192,4/6/2021 13:32,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/6/2021 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/6/2021 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
26,4/6/2021 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
184,4/6/2021 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
106,4/6/2021 14:32,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/6/2021 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
249,4/6/2021 14:43,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/6/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
440,4/6/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/6/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/6/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
565,4/6/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
133,4/6/2021 15:03,Food Pantry: Food Pantry Poundage,25,Pounds
530,4/6/2021 15:11,Food Pantry: Food Pantry Poundage,25,Pounds
186,4/6/2021 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
384,4/6/2021 15:35,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/8/2021 10:02,Food Pantry: Food Pantry Poundage,25,Pounds
369,4/8/2021 10:06,Food Pantry: Food Pantry Poundage,25,Pounds
500,4/8/2021 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
206,4/8/2021 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/8/2021 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
622,4/8/2021 11:46,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/8/2021 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
529,4/8/2021 13:22,Food Pantry: Food Pantry Poundage,25,Pounds
8,4/8/2021 13:34,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/8/2021 14:27,Food Pantry: Food Pantry Poundage,25,Pounds
524,4/8/2021 14:43,Food Pantry: Food Pantry Poundage,25,Pounds
308,4/8/2021 14:44,Food Pantry: Food Pantry Poundage,25,Pounds
442,4/8/2021 14:49,Food Pantry: Food Pantry Poundage,25,Pounds
475,4/8/2021 14:59,Food Pantry: Food Pantry Poundage,25,Pounds
376,4/8/2021 15:02,Food Pantry: Food Pantry Poundage,25,Pounds
505,4/8/2021 15:06,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/8/2021 15:09,Food Pantry: Food Pantry Poundage,25,Pounds
39,4/8/2021 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
453,4/8/2021 15:18,Food Pantry: Food Pantry Poundage,25,Pounds
145,4/8/2021 15:24,Food Pantry: Food Pantry Poundage,25,Pounds
609,4/8/2021 15:33,Food Pantry: Food Pantry Poundage,25,Pounds
309,4/8/2021 15:37,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/8/2021 15:51,Food Pantry: Food Pantry Poundage,25,Pounds
117,4/13/2021 10:08,Food Pantry: Food Pantry Poundage,25,Pounds
344,4/13/2021 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
290,4/13/2021 10:14,Food Pantry: Food Pantry Poundage,25,Pounds
447,4/13/2021 10:22,Food Pantry: Food Pantry Poundage,25,Pounds
149,4/13/2021 10:28,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/13/2021 10:36,Food Pantry: Food Pantry Poundage,25,Pounds
471,4/13/2021 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
380,4/13/2021 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
330,4/13/2021 10:54,Food Pantry: Food Pantry Poundage,25,Pounds
579,4/13/2021 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/13/2021 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
327,4/13/2021 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
257,4/13/2021 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/13/2021 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/13/2021 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
533,4/13/2021 15:37,Food Pantry: Food Pantry Poundage,25,Pounds
101,4/13/2021 15:39,Food Pantry: Food Pantry Poundage,25,Pounds
316,4/13/2021 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
561,4/14/2021 11:58,Food Pantry: Food Pantry Poundage,25,Pounds
388,4/15/2021 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
277,4/15/2021 11:28,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/15/2021 12:13,Food Pantry: Food Pantry Poundage,25,Pounds
530,4/15/2021 12:38,Food Pantry: Food Pantry Poundage,25,Pounds
307,4/15/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
17,4/15/2021 15:29,Food Pantry: Food Pantry Poundage,25,Pounds
129,4/15/2021 15:44,Food Pantry: Food Pantry Poundage,25,Pounds
322,4/15/2021 15:44,Food Pantry: Food Pantry Poundage,25,Pounds
566,4/20/2021 10:35,Food Pantry: Food Pantry Poundage,25,Pounds
284,4/20/2021 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
184,4/20/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
382,4/20/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
192,4/20/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/20/2021 11:29,Food Pantry: Food Pantry Poundage,25,Pounds
440,4/20/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/20/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
500,4/20/2021 11:31,Food Pantry: Food Pantry Poundage,25,Pounds
579,4/20/2021 11:38,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/20/2021 11:39,Food Pantry: Food Pantry Poundage,25,Pounds
249,4/20/2021 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
344,4/20/2021 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/20/2021 11:42,Food Pantry: Food Pantry Poundage,25,Pounds
274,4/20/2021 11:50,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/20/2021 12:15,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/20/2021 12:15,Food Pantry: Food Pantry Poundage,25,Pounds
222,4/20/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
26,4/20/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/20/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/20/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
87,4/20/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
538,4/20/2021 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
338,4/20/2021 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
614,4/20/2021 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/20/2021 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
177,4/20/2021 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/20/2021 12:40,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/20/2021 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
293,4/20/2021 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
319,4/20/2021 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
341,4/20/2021 12:45,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/20/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
210,4/22/2021 10:49,Food Pantry: Food Pantry Poundage,25,Pounds
356,4/22/2021 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
433,4/22/2021 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
516,4/22/2021 11:16,Food Pantry: Food Pantry Poundage,25,Pounds
34,4/22/2021 14:03,Food Pantry: Food Pantry Poundage,25,Pounds
518,4/27/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
133,4/27/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
25,4/27/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
290,4/27/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
447,4/27/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/27/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
529,4/27/2021 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
579,4/27/2021 11:06,Food Pantry: Food Pantry Poundage,25,Pounds
8,4/27/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
327,4/27/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/27/2021 11:17,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/27/2021 11:18,Food Pantry: Food Pantry Poundage,25,Pounds
257,4/27/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/27/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/27/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/27/2021 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/27/2021 12:20,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/27/2021 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
475,4/27/2021 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
425,4/27/2021 12:50,Food Pantry: Food Pantry Poundage,25,Pounds
376,4/27/2021 12:55,Food Pantry: Food Pantry Poundage,25,Pounds
505,4/27/2021 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/27/2021 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/27/2021 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
39,4/27/2021 13:30,Food Pantry: Food Pantry Poundage,25,Pounds
145,4/27/2021 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
453,4/27/2021 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
160,4/27/2021 14:29,Food Pantry: Food Pantry Poundage,25,Pounds
609,4/27/2021 14:35,Food Pantry: Food Pantry Poundage,25,Pounds
72,4/27/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
277,4/29/2021 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
399,4/29/2021 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
5,4/29/2021 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
586,4/29/2021 10:35,Food Pantry: Food Pantry Poundage,25,Pounds
603,4/29/2021 11:01,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/29/2021 13:38,Food Pantry: Food Pantry Poundage,25,Pounds
307,4/29/2021 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
322,4/29/2021 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
585,4/29/2021 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
406,4/29/2021 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,5/4/2021 9:55,Food Pantry: Food Pantry Poundage,25,Pounds
607,5/4/2021 9:55,Food Pantry: Food Pantry Poundage,25,Pounds
26,5/4/2021 10:00,Food Pantry: Food Pantry Poundage,25,Pounds
15,5/4/2021 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
15,5/4/2021 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
87,5/4/2021 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
317,5/4/2021 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
411,5/4/2021 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
178,5/4/2021 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
335,5/4/2021 10:21,Food Pantry: Food Pantry Poundage,25,Pounds
206,5/4/2021 10:28,Food Pantry: Food Pantry Poundage,25,Pounds
538,5/4/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
338,5/4/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
614,5/4/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
46,5/4/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
177,5/4/2021 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
502,5/4/2021 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
293,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
319,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
222,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
284,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
184,5/4/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
273,5/4/2021 11:01,Food Pantry: Food Pantry Poundage,25,Pounds
48,5/4/2021 11:03,Food Pantry: Food Pantry Poundage,25,Pounds
274,5/4/2021 11:07,Food Pantry: Food Pantry Poundage,25,Pounds
382,5/4/2021 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
579,5/4/2021 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
249,5/4/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
530,5/4/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
30,5/4/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
341,5/4/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
566,5/4/2021 14:01,Food Pantry: Food Pantry Poundage,25,Pounds
186,5/4/2021 14:39,Food Pantry: Food Pantry Poundage,25,Pounds
309,5/4/2021 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
611,5/4/2021 15:32,Food Pantry: Food Pantry Poundage,25,Pounds
442,5/4/2021 15:36,Food Pantry: Food Pantry Poundage,25,Pounds
33,5/4/2021 15:37,Food Pantry: Food Pantry Poundage,25,Pounds
388,5/4/2021 15:38,Food Pantry: Food Pantry Poundage,25,Pounds
505,5/5/2021 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
622,5/6/2021 10:57,Food Pantry: Food Pantry Poundage,25,Pounds
330,5/6/2021 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
565,5/6/2021 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
471,5/6/2021 11:23,Food Pantry: Food Pantry Poundage,25,Pounds
369,5/6/2021 12:48,Food Pantry: Food Pantry Poundage,25,Pounds
529,5/6/2021 12:53,Food Pantry: Food Pantry Poundage,25,Pounds
516,5/6/2021 12:56,Food Pantry: Food Pantry Poundage,25,Pounds
8,5/6/2021 12:57,Food Pantry: Food Pantry Poundage,25,Pounds
327,5/6/2021 12:59,Food Pantry: Food Pantry Poundage,25,Pounds
257,5/6/2021 13:01,Food Pantry: Food Pantry Poundage,25,Pounds
456,5/6/2021 13:03,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/6/2021 13:08,Food Pantry: Food Pantry Poundage,25,Pounds
478,5/6/2021 13:12,Food Pantry: Food Pantry Poundage,25,Pounds
475,5/6/2021 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
425,5/6/2021 13:17,Food Pantry: Food Pantry Poundage,25,Pounds
308,5/6/2021 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
376,5/6/2021 14:17,Food Pantry: Food Pantry Poundage,25,Pounds
505,5/6/2021 14:22,Food Pantry: Food Pantry Poundage,25,Pounds
201,5/6/2021 14:46,Food Pantry: Food Pantry Poundage,25,Pounds
564,5/6/2021 14:51,Food Pantry: Food Pantry Poundage,25,Pounds
39,5/6/2021 14:52,Food Pantry: Food Pantry Poundage,25,Pounds
145,5/11/2021 9:47,Food Pantry: Food Pantry Poundage,25,Pounds
453,5/11/2021 10:03,Food Pantry: Food Pantry Poundage,25,Pounds
609,5/11/2021 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
344,5/11/2021 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
290,5/11/2021 10:19,Food Pantry: Food Pantry Poundage,25,Pounds
561,5/11/2021 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
51,5/11/2021 11:41,Food Pantry: Food Pantry Poundage,25,Pounds
533,5/11/2021 11:52,Food Pantry: Food Pantry Poundage,25,Pounds
588,5/11/2021 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
447,5/11/2021 14:01,Food Pantry: Food Pantry Poundage,25,Pounds
2,5/11/2021 15:18,Food Pantry: Food Pantry Poundage,25,Pounds
433,5/13/2021 10:01,Food Pantry: Food Pantry Poundage,25,Pounds
149,5/13/2021 10:27,Food Pantry: Food Pantry Poundage,25,Pounds
277,5/13/2021 10:30,Food Pantry: Food Pantry Poundage,25,Pounds
586,5/13/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
607,5/13/2021 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
607,5/13/2021 13:15,Food Pantry: Food Pantry Poundage,25,Pounds
26,5/13/2021 13:17,Food Pantry: Food Pantry Poundage,25,Pounds
15,5/13/2021 13:21,Food Pantry: Food Pantry Poundage,25,Pounds
15,5/13/2021 13:21,Food Pantry: Food Pantry Poundage,25,Pounds
87,5/13/2021 13:22,Food Pantry: Food Pantry Poundage,25,Pounds
317,5/13/2021 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
538,5/13/2021 13:26,Food Pantry: Food Pantry Poundage,25,Pounds
338,5/13/2021 13:28,Food Pantry: Food Pantry Poundage,25,Pounds
614,5/13/2021 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
46,5/13/2021 13:51,Food Pantry: Food Pantry Poundage,25,Pounds
177,5/13/2021 14:08,Food Pantry: Food Pantry Poundage,25,Pounds
524,5/13/2021 14:11,Food Pantry: Food Pantry Poundage,25,Pounds
5,5/13/2021 14:28,Food Pantry: Food Pantry Poundage,25,Pounds
502,5/13/2021 14:42,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/13/2021 14:49,Food Pantry: Food Pantry Poundage,25,Pounds
293,5/13/2021 14:52,Food Pantry: Food Pantry Poundage,25,Pounds
319,5/13/2021 14:54,Food Pantry: Food Pantry Poundage,25,Pounds
222,5/13/2021 14:55,Food Pantry: Food Pantry Poundage,25,Pounds
184,5/13/2021 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
382,5/13/2021 14:59,Food Pantry: Food Pantry Poundage,25,Pounds
192,5/13/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
249,5/13/2021 15:17,Food Pantry: Food Pantry Poundage,25,Pounds
530,5/13/2021 15:27,Food Pantry: Food Pantry Poundage,25,Pounds
30,5/13/2021 15:29,Food Pantry: Food Pantry Poundage,25,Pounds
341,5/13/2021 15:43,Food Pantry: Food Pantry Poundage,25,Pounds
347,5/13/2021 15:44,Food Pantry: Food Pantry Poundage,25,Pounds
578,5/18/2021 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
178,5/18/2021 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
206,5/18/2021 10:37,Food Pantry: Food Pantry Poundage,25,Pounds
335,5/18/2021 10:38,Food Pantry: Food Pantry Poundage,25,Pounds
575,5/18/2021 11:38,Food Pantry: Food Pantry Poundage,25,Pounds
240,5/18/2021 11:49,Food Pantry: Food Pantry Poundage,25,Pounds
274,5/18/2021 14:44,Food Pantry: Food Pantry Poundage,25,Pounds
411,5/20/2021 10:14,Food Pantry: Food Pantry Poundage,25,Pounds
311,5/20/2021 10:23,Food Pantry: Food Pantry Poundage,25,Pounds
516,5/20/2021 10:29,Food Pantry: Food Pantry Poundage,25,Pounds
73,5/20/2021 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
210,5/20/2021 13:19,Food Pantry: Food Pantry Poundage,25,Pounds
34,5/20/2021 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
376,5/20/2021 14:37,Food Pantry: Food Pantry Poundage,25,Pounds
8,5/25/2021 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
331,5/25/2021 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
344,5/25/2021 10:59,Food Pantry: Food Pantry Poundage,25,Pounds
290,5/25/2021 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
33,5/25/2021 11:01,Food Pantry: Food Pantry Poundage,25,Pounds
579,5/25/2021 11:18,Food Pantry: Food Pantry Poundage,25,Pounds
515,5/25/2021 11:31,Food Pantry: Food Pantry Poundage,25,Pounds
565,5/25/2021 11:31,Food Pantry: Food Pantry Poundage,25,Pounds
327,5/25/2021 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
257,5/25/2021 13:20,Food Pantry: Food Pantry Poundage,25,Pounds
456,5/25/2021 13:25,Food Pantry: Food Pantry Poundage,25,Pounds
588,5/25/2021 13:35,Food Pantry: Food Pantry Poundage,25,Pounds
105,5/25/2021 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
625,5/25/2021 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
133,5/25/2021 14:05,Food Pantry: Food Pantry Poundage,25,Pounds
478,5/25/2021 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
475,5/25/2021 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
425,5/25/2021 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
186,5/25/2021 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
201,5/25/2021 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
564,5/25/2021 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
39,5/25/2021 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
145,5/25/2021 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
117,5/27/2021 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
106,5/27/2021 10:51,Food Pantry: Food Pantry Poundage,25,Pounds
566,5/27/2021 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
575,5/27/2021 12:07,Food Pantry: Food Pantry Poundage,25,Pounds
160,5/27/2021 12:19,Food Pantry: Food Pantry Poundage,25,Pounds
307,5/27/2021 14:14,Food Pantry: Food Pantry Poundage,25,Pounds
30,6/1/2021 9:30,Food Pantry: Food Pantry Poundage,25,Pounds
178,6/1/2021 10:01,Food Pantry: Food Pantry Poundage,25,Pounds
335,6/1/2021 10:05,Food Pantry: Food Pantry Poundage,25,Pounds
411,6/1/2021 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
586,6/1/2021 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
625,6/1/2021 10:28,Food Pantry: Food Pantry Poundage,25,Pounds
206,6/1/2021 10:52,Food Pantry: Food Pantry Poundage,25,Pounds
565,6/1/2021 10:59,Food Pantry: Food Pantry Poundage,25,Pounds
33,6/1/2021 11:12,Food Pantry: Food Pantry Poundage,25,Pounds
273,6/1/2021 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
184,6/1/2021 11:29,Food Pantry: Food Pantry Poundage,25,Pounds
319,6/1/2021 11:31,Food Pantry: Food Pantry Poundage,25,Pounds
538,6/1/2021 11:33,Food Pantry: Food Pantry Poundage,25,Pounds
382,6/1/2021 11:34,Food Pantry: Food Pantry Poundage,25,Pounds
533,6/1/2021 14:40,Food Pantry: Food Pantry Poundage,25,Pounds
611,6/1/2021 14:53,Food Pantry: Food Pantry Poundage,25,Pounds
274,6/1/2021 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
530,6/1/2021 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
433,6/1/2021 15:38,Food Pantry: Food Pantry Poundage,25,Pounds
